,0
323,-1.263060441536033
324,-1.5624993719626474
325,-2.216800980563593
326,-2.5407384839451286
327,-2.489995742009372
328,-2.3951836811347884
329,-2.431227633968837
330,-1.618180079568914
331,0.2852027270451336
332,1.83315792008103
333,2.4219134966858
334,3.1248130619791774
335,3.1290199474282163
336,2.778867338735263
337,2.589723850295208
338,2.429998747751267
339,1.945565578135345
340,2.0428657338837266
341,3.639750918884753
342,3.389102892562488
343,3.0300075177506374
344,3.1598084513934244
345,3.873669053413492
346,4.888553103223418
347,5.988485691404364
348,6.249441437749213
349,5.560034584474523
350,4.617967476453398
351,3.7654382828073216
352,3.164001404375789
353,3.1300162899714032
354,3.0512369797729937
355,2.821305821203369
356,3.1881058503403854
357,3.2373724701884625
358,3.608711724931815
359,4.116245176375961
360,3.8832664279406193
361,3.1329050751937224
362,2.3831734597874883
363,1.7031975128520211
364,1.101049716669568
365,0.9110206477853736
366,0.0748965768868676
367,-0.4353786396623608
368,-0.4812265815671772
369,-0.343773439037502
370,-0.4330774812702371
371,-0.6935701391066474
372,-0.8669383034945286
373,-1.3704242478784092
374,-1.4395552043112374
375,-0.902136019489306
376,0.7518500981465283
377,0.927142533888992
378,-0.5391623166857835
379,-1.4936017144251283
380,-1.282846188706016
381,-1.854462233635424
382,-2.616591740431152
383,-3.104242972701389
384,-2.895597905852601
385,-2.6663343870165352
386,-2.8510432028686954
387,-3.0176344419137484
388,-2.635427756339464
389,-2.091455169053076
390,-2.209610583157922
391,-1.8946163467276853
392,-1.343015785528975
393,-1.5608290901429724
394,-2.43562471732144
395,-3.082245275940204
396,-3.782533957216726
397,-4.269801285857397
398,-4.402953695690507
399,-4.011656644045246
400,-2.761689220491414
401,-2.401597179622076
402,-2.210226782957892
403,-2.2400541283764923
404,-1.9129514345622065
405,-0.919183079518911
406,-0.8932584066627104
407,-1.1785869278026402
408,-1.4831118118547215
409,-1.5392652724731437
410,-0.954731189622082
411,0.4770766303292551
412,1.0601061496292714
413,0.4794297309471022
414,0.3754127203279479
415,0.8663739783923505
416,0.551447902318621
417,-0.2481253439796152
418,-0.7574647920063735
419,-0.6569578510046824
420,-0.2128065949398216
421,0.5494168790405316
422,0.9380913712257928
423,-1.3680683180551672
424,-1.759034862671106
425,-1.5109903247119294
426,0.73906126515861
427,1.966935911659318
428,2.255275291227276
429,3.3462591724415454
430,3.904617495113493
431,3.4395687243364024
432,2.4957344968239994
433,2.6978524805451656
434,3.5963680005611693
435,3.964450830778543
436,3.5616302325431497
437,2.911574712225781
438,2.4849137444113687
439,2.113008462482555
440,1.7894171695018857
441,1.9057208769364264
442,1.7907055611318636
443,1.7531124537962337
444,2.1836406684027523
445,1.89197883728752
446,1.0377686986462566
447,-1.0486767421211147
448,-2.062601693185382
449,-1.6407502146150437
450,-1.3217247068115834
451,-0.9024018531672714
452,-1.0312349845833944
453,-1.0478474393409647
454,-1.1593750485241583
455,-0.6608734370151093
456,-0.8293055207737343
457,-0.4980590487532663
458,-0.2848087752726341
459,-0.0833180171112105
460,0.101987666247194
461,-0.1032765589327863
462,-0.3499621119730081
463,-1.0808764613801836
464,-1.4998446180830916
465,-2.368661022457456
466,-2.893452237691191
467,-2.901415558581581
468,-2.911574567017753
469,-3.01029645306648
470,-2.5583584380687303
471,-1.735323256556904
472,-0.4875040305049392
473,0.3890110828176122
474,1.0333817004917227
475,0.5057777100758825
476,0.014953850131108
477,-0.371039902946376
478,-0.3408869393851198
479,-0.6029663440463963
480,0.05160234902195
481,2.912912335096949
482,3.2114518356630755
483,3.030504031084757
484,3.181130594691169
485,4.106073590283732
486,4.97523478638112
487,5.473385329455053
488,5.285384928430583
489,4.4873815014592005
490,3.433896214549506
491,2.242567110695891
492,1.6195130998583294
493,1.6536461111652134
494,1.77472482365655
495,1.7479264418677498
496,2.451792503584451
497,2.7454506833682224
498,2.925144701467805
499,3.257009674258251
500,2.8810151149766163
501,2.1615008067570893
502,1.1297619913731345
503,0.4102916164165276
504,0.1290264009552865
505,0.0113063273905614
506,-0.4736367243223856
507,-0.6011993139631617
508,-0.5552561050280478
509,-0.5008130928497626
510,-0.8597634029814561
511,-1.0442777111021977
512,-1.326370817499107
513,-1.8177398226641688
514,-1.8825965336324624
515,-1.432524587818996
516,-0.0992629985659503
517,0.3319409511127524
518,-0.6177381237914426
519,-1.1171755331367963
520,-0.0688232561398458
521,-0.5293976211207906
522,-1.51544095092768
523,-1.9093377661517024
524,-1.025188229813592
525,-0.149007455827214
526,-0.1133111645042647
527,-0.723849455615095
528,-0.824218172471025
529,-0.4261025795191286
530,-0.8139107210168983
531,-0.4005070531685228
532,0.4057724302078281
533,-0.224761098594736
534,-1.6301511480518402
535,-2.476361950358668
536,-3.3460419209529104
537,-4.230898028374295
538,-4.702307537153621
539,-4.301764008701928
540,-3.687531040059324
541,-3.000750503741604
542,-2.516135774859906
543,-2.0404228130567943
544,-1.9153238195058369
545,-2.113740023904644
546,-2.301568317248838
547,-2.1417245054547327
548,-1.1525139045813382
549,0.2990149140536277
550,0.4416352275406123
551,0.0093718258449668
552,-0.6509296651598154
553,-1.1455288198006637
554,-1.0918362406635067
555,-0.283449617192954
556,-0.0168232162149021
557,-0.495714977292074
558,-0.6619800478088602
559,-0.0459717861213411
560,-0.1205969373137734
561,-0.8461245469528249
562,-1.4578694068763671
563,-1.0408875450127786
564,-0.3640711398463785
565,-0.1810556232096632
566,-0.0195776475725367
567,-0.1083016296016875
568,0.0288496380174141
569,0.0966259037495415
570,1.2280823003901284
571,1.4780117748980073
572,-2.0029302532042284
573,-2.3397871312023937
574,-1.7522010865648263
575,-1.280117751841528
576,-1.2599773535747891
577,-0.1296777941853455
578,0.9523777179689944
579,0.4178034448321315
580,0.2218523571146247
581,-0.1803623221163381
582,2.032513585643492
583,2.376721015004306
584,1.7112635890210883
585,0.6625181163283254
586,-0.2121739105955846
587,-0.6368432964292773
588,0.1550970458373519
589,0.0308152195876059
590,-1.149421584401974
591,-2.506630435909914
592,-2.267907602739507
593,-1.796263586351837
594,-1.1006909924449388
595,0.8632246351967889
596,-2.0531295262398603
597,-2.541580617913733
598,-2.602762688167285
599,-1.9769701072709984
600,-0.4936186610788539
601,0.7203998399076995
602,1.4150724643706412
603,-1.2217080736104746
604,-0.8350543488302956
605,-0.6928478295773106
606,-2.156281702355414
607,-2.62616848135772
608,-2.811625908790292
609,-2.303971922787689
610,-2.278920808838831
611,-1.1352907935037946
612,-1.3491969921948972
613,-0.8052766694487362
614,1.7536108322124635
615,2.4325523422767885
616,2.882535727698964
617,3.959395986878622
618,4.501334751432779
619,4.08662803562704
620,3.075263496979131
621,3.14661598666616
622,3.775937607871531
623,3.811256651200501
624,3.184219841503075
625,2.537689786005896
626,2.1823683094447457
627,1.9646693240602315
628,1.6095305729196858
629,1.7195160342544449
630,1.7012283972134252
631,1.551794614420474
632,2.089183283186539
633,1.985410850505778
634,1.4929290692647077
635,0.2654366059799518
636,-0.738729311744585
637,0.1390984183556195
638,1.01255608092385
639,1.3059579593326924
640,1.0367883847599733
641,0.9542563972618936
642,0.673734214371126
643,0.8389805571226253
644,0.2900540051780933
645,0.0909052019899054
646,0.0502937619604611
647,0.1983470428624676
648,0.2198245260364943
649,-0.115340050758844
650,-0.0936968259779713
651,-0.7995854098245814
652,-1.393457128608153
653,-2.387714357397294
654,-3.0467829847378405
655,-3.1949048729860414
656,-3.3904681810462303
657,-3.5447644601433965
658,-3.1025922250762963
659,-2.5295226819424506
660,-2.10607178378745
661,-1.6843968089279957
662,-1.344081920976158
663,-1.8343556814549395
664,-1.946927550756402
665,-2.2529631922049056
666,-2.204300431185131
667,-2.202557741870021
668,-1.0226719832460889
669,2.558558906142836
670,2.8541068437092325
671,2.47335244208604
672,2.341422233454965
673,3.3333770140948213
674,4.226645483135504
675,4.377092889067183
676,3.902690681216922
677,3.035724495226519
678,1.9154690102104253
679,0.4854307912980928
680,0.1909650219322717
681,0.4410140428700769
682,0.6435194416559268
683,0.8609970082968706
684,1.5573290109153417
685,1.6952293115633377
686,1.8895152023765631
687,2.159196990239101
688,1.4068095702337502
689,0.4026528742187896
690,-0.9093801912258296
691,-1.5054025404147826
692,-1.6708723783899122
693,-1.853281404202802
694,-2.1197543053027825
695,-1.9877226641454264
696,-1.8351415751381208
697,-1.6701979761097725
698,-1.9898624943588488
699,-1.981925057895941
700,-2.404458292240129
701,-2.789029165183467
702,-2.9037998522154864
703,-2.7177347096446782
704,-2.207969840195051
705,-2.038501992391704
706,-2.73136056260202
707,-2.577454303613817
708,-1.4138260207867237
709,-1.7171377534880596
710,-2.186182287156049
711,-2.2779469915773087
712,-1.5106060977543287
713,-0.9335265027892418
714,-0.7717364564892858
715,-1.2918054168634103
716,-1.330436546356348
717,-0.9074364403000732
718,-1.1987030571693384
719,-0.8808653201474091
720,-0.6077921236893079
721,-1.2658022358147232
722,-2.172582252458698
723,-2.9546481419358392
724,-3.5971963297651235
725,-4.525393822376179
726,-5.099678882999093
727,-4.5719034558378135
728,-3.898969759726968
729,-3.3483325051395707
730,-2.666697765038472
731,-1.4115694588494088
732,-1.1002013966010311
733,-1.2114823386739006
734,-1.3007809905717245
735,-1.0254428374368094
736,0.3863551015484349
737,1.8972424377448025
738,1.8988983055075888
739,1.1787686950111456
740,0.2014739122074599
741,-0.3181667500660696
742,-0.7308620557676072
743,-0.4579494854211083
744,-0.7162861393460055
745,-1.2652670559487265
746,-1.603975571635504
747,-1.3449435024256835
748,-1.6169425054134825
749,-2.305584080444247
750,-2.928683947907973
751,-2.660323613873275
752,-2.312132768695088
753,-2.2093465422755543
754,-1.8245160947692431
755,0.4993728909872096
756,0.592691386505145
757,0.8759093766033658
758,1.630798092329109
759,1.6797554546817333
760,1.713229118698235
761,1.894973613620085
762,1.6899642359043652
763,0.8899900621783278
764,-0.269247949909345
765,-0.0305093857232039
766,0.6481743866896515
767,0.8049727048760662
768,0.495852181751966
769,0.0703708053925214
770,-0.0479016363683646
771,0.057448732094403
772,-0.0997519564103548
773,-0.3105312225554249
774,-0.6429233330012175
775,-0.8327305113999222
776,-0.2812481277439079
777,-0.3197118519366964
778,-0.4354744405280693
779,-0.7224901658010598
780,-0.8312788802466616
781,0.9294783155330868
782,1.8502817782833547
783,1.8493222185245268
784,1.2176196467502451
785,0.870916796107255
786,0.5609132962436537
787,0.7935311244169193
788,0.3483625890245793
789,0.3820116463965841
790,1.0191844187946384
791,1.7024770783125196
792,1.6155192546911588
793,0.9276789388248216
794,0.2872879665566993
795,-0.7061318739676425
796,-1.4875019932207645
797,-2.705127942393399
798,-3.059466680394894
799,-3.131017514112677
800,-3.2619247224850563
801,-3.2669863132841668
802,-2.8780222107021207
803,-2.383590965379981
804,-2.2139510634285773
805,-2.199235781105348
806,-2.2163886665883297
807,-2.3870794671083924
808,-2.260749380184028
809,-2.45406836621366
810,-2.235737903142315
811,-2.203363217782361
812,-1.3318125748991816
813,0.4976848080279825
814,0.5713829973971184
815,0.6589024199192827
816,0.6151608784708978
817,1.469164442683156
818,2.1346533408682444
819,2.287746330851564
820,1.9756015630346728
821,1.3502500727369229
822,-0.1217410659156543
823,-1.4722151069100693
824,-1.5034680624726435
825,-1.1191806992113664
826,-0.748461944196447
827,0.1019478154186876
828,1.0451324060846807
829,1.708660394911257
830,1.981982740315669
831,2.146176457856118
832,1.805458852482904
833,1.488940774788576
834,0.6691025222372117
835,-0.0925124924841823
836,-0.6037082678040501
837,-0.4587731482881265
838,-0.6150983549016121
839,-1.0505818242658391
840,-1.005436274080568
841,-0.6343451653680834
842,-0.7631113252669696
843,-0.4516986518504907
844,-0.8046829462323648
845,-1.241452707401415
846,-1.4019359878981734
847,-1.1528752498556905
848,-0.4392385107354759
849,-0.1907055669769657
850,-0.8267887284836004
851,-1.3759084668348225
852,-1.0757712867972504
853,-1.3536771226283324
854,-1.7822974838592451
855,-1.731225940263969
856,-1.1798790571751996
857,-0.5085016589010755
858,-0.3859911258770266
859,-1.080826509935085
860,-1.3445033029834943
861,0.0641536836874974
862,0.1230821403083427
863,-0.2982923194224399
864,-0.5407342204354537
865,-0.5549961304627232
866,-1.292424865327881
867,-1.7846823853446672
868,-1.834762943650017
869,-2.519593429200337
870,-2.926652179756678
871,-2.5456189894762065
872,-2.687329609441439
873,-2.5946685976747306
874,-2.148297328475256
875,-1.2286978395759705
876,-1.239771804914669
877,-1.2211435523195489
878,-1.2719357072948585
879,-1.264553535677774
880,-0.7504918182596845
881,-0.0898537214437998
882,-0.3255597081393596
883,-0.9603295115171716
884,-1.3540537382080071
885,-1.433404302405035
886,-1.483613511323682
887,-1.4451820426292998
888,-1.6447264096390255
889,-1.7110616044031894
890,-1.864627373689208
891,-1.908475831834101
892,-1.9322410019381708
893,-2.077565265687982
894,-2.4329790459394687
895,-1.9332142105563792
896,-1.7116394406829605
897,-1.7301611868795197
898,-2.031731347538732
899,1.1538796767459427
900,0.3982809853014136
901,-0.1679985382071087
902,-0.2912211421912408
903,-0.0224553708509382
904,0.2045864940552977
905,0.0213112255828757
906,-0.4899519086948835
907,-1.3724301495638127
908,-2.0481944499640043
909,-1.5185383380039674
910,-1.0985230283968477
911,-0.9021226092301876
912,-0.7212736419238589
913,-0.775621552304427
914,-0.8218737050013855
915,-0.7915925916318876
916,0.5640454217644472
917,1.3777519844239297
918,1.6311853124183289
919,1.465874849048763
920,1.395647226606026
921,1.2065781708168832
922,1.2860256461495332
923,1.4219944723615003
924,1.3266346468418777
925,1.4775569159617072
926,1.548055649966453
927,1.4934058820691414
928,0.9469856420292369
929,1.0467059266703738
930,0.7957069434506121
931,2.5351019638125414
932,2.7545864952183003
933,2.453360904249261
934,2.519672084492059
935,2.6952674538456813
936,2.585108443749364
937,2.143199868428311
938,1.4834575941391182
939,0.6205995804755946
940,0.2809344387460767
941,-1.0281238790369327
942,-0.674102026304128
943,-0.2925188361061775
944,0.0887389613098326
945,-0.1313057621306599
946,-0.0372818213029014
947,0.2265429764013477
948,0.1387286065335064
949,-0.7878251697070322
950,-0.8001743215713744
951,0.6352879736074805
952,1.008819007494486
953,0.5472506822905661
954,0.952778730565619
955,1.1538914932843285
956,2.296910670995627
957,3.439390572915457
958,3.219886221430051
959,3.1376831203992337
960,3.071241243746432
961,3.182712898157812
962,2.986104569488804
963,2.960575885385924
964,2.176284669975318
965,0.7388259955813622
966,-1.0020970081641762
967,-2.335801156363792
968,-2.1482471245559736
969,-1.9208416227419085
970,-1.8284309941719064
971,-0.9789595958705124
972,0.2253545258606141
973,1.9624589827851404
974,3.0931345557032044
975,2.689206913237581
976,2.411862398229824
977,1.5598784710684637
978,1.0445085437923645
979,1.636023631975465
980,1.859894987278763
981,1.7171186252225037
982,1.0565584772325436
983,1.3880378881733129
984,2.06438971942852
985,2.1311953503182224
986,2.1186558681749816
987,2.3304048664500105
988,2.8516647631255023
989,3.2515142627880684
990,3.822221352183366
991,3.704909346841092
992,3.340307922917728
993,2.9204891056839664
994,2.651422844970769
995,2.2513382250383938
996,1.931872815922857
997,1.9130374201220863
998,1.6137274006510611
999,0.7398086525885106
1000,0.1819022567449147
1001,0.9746321706841694
1002,1.3747249850854428
1003,0.5875542215780243
1004,0.0191272725989466
1005,-0.1355148247153491
1006,-0.8431843594364837
1007,-0.8704121710326349
1008,-0.8373223422611575
1009,-2.0350684831511865
1010,-2.140985451486525
1011,-1.5320415467045383
1012,-2.3024314845737086
1013,-2.6804443166599925
1014,-2.5409650134220434
1015,-2.1680750269113127
1016,-2.233188411581396
1017,-2.074218955232165
1018,-1.804051202948036
1019,-1.5653497232305138
1020,-1.877029667272617
1021,-2.0743193562185445
1022,-1.3532660560179866
1023,-0.3538001576980822
1024,0.3279322145708848
1025,0.2814910613128616
1026,0.5916038551313125
1027,1.0601956029404065
1028,0.7089350733065408
1029,-0.126477669772336
1030,-0.5481189246719506
1031,-0.3841574868386104
1032,0.2906828660406463
1033,0.2785293902491529
1034,3.333643298965367
1035,2.9469250732573737
1036,2.3621642085512624
1037,1.2816515631831502
1038,1.2467240548926375
1039,1.8028160021594384
1040,2.318382388644536
1041,1.9376390443054432
1042,1.8983140626844808
1043,2.216958235780929
1044,2.4601239430235564
1045,1.9209342558462728
1046,1.87964973098952
1047,1.4578125227125842
1048,1.282168835048458
1049,0.7749600042861386
1050,-0.5765204351263913
1051,0.484466107730364
1052,1.4949734401065804
1053,1.8221894127471936
1054,2.3176426891317154
1055,2.609376015121023
1056,1.9683753065107628
1057,1.6677526016080848
1058,1.9111587080961303
1059,1.9551774775220363
1060,1.8379219549368329
1061,2.1180663865346308
1062,2.4117188463108987
1063,2.5733944699494127
1064,2.3897712780601523
1065,1.818203972691025
1066,1.8763483707887223
1067,1.9061717273234973
1068,2.1971226490839872
1069,1.948588425576116
1070,1.4518434299884206
1071,0.1760360162199576
1072,0.3469829808920273
1073,0.2045051656542826
1074,-0.0688209804750973
1075,-0.2655194137732243
1076,-0.4788606779641273
1077,0.0448602255065311
1078,0.1983624966205174
1079,0.8209927923425364
1080,1.092168999354202
1081,0.7137949419763607
1082,0.0571068199217181
1083,-0.4692521768598665
1084,-0.7412191184502567
1085,-0.7794402788290146
1086,-1.7074018430654971
1087,-2.220474836882921
1088,-2.465256324366567
1089,-2.1826467530258533
1090,-1.695035246337537
1091,-1.2956410800813294
1092,-1.004516205970733
1093,0.1501320666298583
1094,0.7800530141353901
1095,0.9829492131485574
1096,0.6616203178312245
1097,0.2161124650407696
1098,-0.4791731235069867
1099,-0.3194136146844161
1100,-0.1403684366784853
1101,0.28056242943923
1102,0.9591427311354076
1103,0.8539624507331864
1104,0.8275047900978993
1105,0.3847622168184227
1106,-0.2584860227596686
1107,-0.3961402735223701
1108,-0.5495392236119966
1109,-0.9867202012680912
1110,-0.8052795478962841
1111,-0.2910295144182905
1112,0.1622262836071319
1113,1.0593990742415749
1114,1.1310145149787092
1115,0.8332277205746895
1116,1.6879070317987082
1117,1.1085711157006863
1118,1.0723413746546442
1119,0.8828694324649674
1120,0.92040047063312
1121,1.3571311624840818
1122,1.1155226422047255
1123,0.9830303503131076
1124,0.8387596336365384
1125,0.960537952823857
1126,0.9455962794818258
1127,0.0368949712071319
1128,-1.22153730705171
1129,-1.856363474908764
1130,-2.62167166605142
1131,-3.259878231310905
1132,-3.092914636510663
1133,-2.821971316363138
1134,-2.6690216854490965
1135,-2.6506422953648263
1136,-2.4567468360835725
1137,-2.6076330058806665
1138,-2.4571090081584965
1139,-2.629159688976008
1140,-2.957380536423712
1141,-3.0226218614236084
1142,-3.0327095594707587
1143,-2.4100360386739403
1144,-2.478694017975553
1145,-2.565927295804524
1146,-2.7975647853864647
1147,-2.6645573041825386
1148,-1.9626423483360105
1149,-1.4234672739379508
1150,-1.378626422588837
1151,-1.1067774873420106
1152,-0.9116911429983476
1153,-0.6888911808705013
1154,-0.3813474362305805
1155,-0.3026807075136098
1156,0.0566196927798795
1157,0.5214295534158024
1158,1.2234675883383133
1159,1.7262233474010986
1160,1.3325054023218563
1161,0.7280221218344898
1162,0.101617610016613
1163,0.1639249259401526
1164,0.9523396031272486
1165,1.725148940684944
1166,2.462190874894843
1167,2.9895423487853634
1168,2.863799526705324
1169,2.588354045806251
1170,-2.385325704267472
1171,-2.523215478593313
1172,-2.7199745230788346
1173,-2.2793704925800014
1174,-1.920929286171432
1175,-1.828794921339849
1176,-0.8707908688223993
1177,-0.0337634840356015
1178,-0.2676981640173156
1179,-0.7630718241182792
1180,-0.0960483335275932
1181,0.9944575060857168
1182,1.1492924190177591
1183,0.3160888606496255
1184,-0.9525196028955204
1185,-1.6664921910999844
1186,-2.0579583104269683
1187,-1.8697069243876128
1188,-0.9807752241738578
1189,-0.6684455263882811
1190,-0.002008760561047
1191,1.119578788449253
1192,0.9270954761365844
1193,-0.5581404047698614
1194,-2.097845818166036
1195,-2.5218895047929704
1196,-2.2061565468534865
1197,-2.494304338666479
1198,-2.7193278800193257
1199,-3.2752647688062284
1200,-3.395724868140789
1201,-3.1306526028802657
1202,-2.5514543482907945
1203,-2.4956812096764227
1204,-2.177594165043241
1205,-2.023318687974323
1206,-1.7457992129009638
1207,-1.5016037898054908
1208,-1.7192203248115596
1209,-2.22194707611546
1210,-2.1627842832092874
1211,-2.7244488646491267
1212,-2.918981168264152
1213,-0.6752209602812684
1214,0.6204688890163688
1215,1.2181305507930311
1216,1.0295104002638604
1217,0.9073738011637158
1218,0.5836186596060094
1219,2.6012509701474573
1220,2.2584003813916014
1221,1.941001698655272
1222,2.199388163954775
1223,3.222397897410019
