id,region,time,NDVI
211,NORTHWEST PRAIRIE,1451606400000,3024.6625029368
152,SOUTHERN,1451606400000,4488.498234842671
188,EAST CENTRAL,1451606400000,2894.8132209405503
195,WEST CENTRAL,1451606400000,3219.953150912106
156,COASTAL,1451606400000,3753.0329896907215
165,LOWER SUSQUEHANNA,1451606400000,4451.915208613728
187,SOUTHEAST,1451606400000,3826.4030381383322
216,WEST SOUTHWEST,1451606400000,3128.8115038661826
223,NORTH CENTRAL,1451606400000,2738.304660402346
220,NORTHWEST,1451606400000,2533.9054923675544
225,NORTHEAST,1451606400000,2842.5661035622475
214,SOUTHWEST,1451606400000,3922.798089011818
219,EAST SOUTHEAST,1451606400000,3273.309337888401
175,NORTHERN,1451606400000,4003.432894736842
201,SOUTH CENTRAL,1451606400000,651.266170228074
213,SOUTHEAST,1451606400000,749.191785549931
374,APPALACHIAN MOUNTAIN,1451606400000,4031.249230769231
179,NORTHERN CENTRAL,1451606400000,4801.232670786704
191,APPALACHIAN MOUNTAIN,1451606400000,3391.868501529052
192,NORTHEASTERN,1451606400000,3451.7274621212123
196,ALLEGHENY PLATEAU,1451606400000,2718.4628432956383
200,CENTRAL,1451606400000,3139.2653775322283
207,NORTH CENTRAL,1451606400000,2933.3154343547935
224,SOUTHEAST,1451606400000,4361.914535666218
218,SOUTH CENTRAL,1451606400000,4089.2600290697674
208,NORTHERN,1451606400000,4694.11827827345
229,AR DRAINAGE BASIN,1451606400000,1961.8068231203824
189,NORTHEASTERN SHORE,1451606400000,5480.91601343785
232,SOUTH CENTRAL,1451606400000,4451.906940509915
193,SOUTHERN,1451606400000,4905.486920125567
234,SOUTHWEST,1451606400000,3931.0505166475314
206,UPPER SOUTHERN,1451606400000,4420.634961439589
239,EAST CENTRAL,1451606400000,3091.2518424931563
238,CENTRAL,1451606400000,3424.050804628275
183,SOUTH CENTRAL,1451606400000,769.7780264711585
237,WEST CENTRAL,1451606400000,2496.9901168014376
233,BLUE GRASS,1451606400000,4732.615019705153
204,CENTRAL EASTERN SHORE,1451606400000,5256.240917782026
228,SOUTHWESTERN,1451606400000,3448.354162090929
240,WEST CENTRAL PLAINS,1451606400000,3891.677435956084
226,CENTRAL MOUNTAIN,1451606400000,4972.78203033839
182,SAN JOAQUIN DRNG.,1451606400000,4213.5311685633405
215,LOWER SOUTHERN,1451606400000,5064.194552529183
236,EASTERN,1451606400000,3902.7507261313594
243,SOUTHWEST,1451606400000,3951.5196451204056
221,TIDEWATER,1451606400000,5390.640682095006
246,SOUTHEAST,1451606400000,3884.7278276481147
217,SOUTHEASTERN SHORE,1451606400000,5607.037275985663
249,EAST OZARKS,1451606400000,4553.777834285267
245,RIO GRANDE DRNG. BASIN,1451606400000,569.5845241961675
231,EASTERN PIEDMONT,1451606400000,5662.896222632127
251,SOUTH CENTRAL,1451606400000,4023.129479640519
247,CENTRAL,1451606400000,4628.946431036863
235,WESTERN PIEDMONT,1451606400000,5351.30224391915
252,SOUTHWEST,1451606400000,2876.5533824444906
257,SOUTHEAST,1451606400000,3338.2764325101894
401,UNKNOWN2,1451606400000,2395.9488636363635
198,CENTRAL COAST DRNG.,1451606400000,5588.793073431574
241,SOUTHERN,1451606400000,3629.513538748833
222,SOUTHEAST DESERT BASINS,1451606400000,1459.4156711221551
255,WESTERN,1451606400000,4444.877694591455
259,WEST OZARKS,1451606400000,4459.070947750828
250,SOUTHWESTERN MOUNTAIN,1451606400000,4410.045656634747
248,DIXIE,1451606400000,1889.6257408975443
244,EXTREME SOUTHERN,1451606400000,1502.439810725552
266,BOOTHEEL,1451606400000,3237.3340256143993
273,NORTH CENTRAL,1451606400000,3938.036340476547
274,NORTHEAST,1451606400000,3338.703427610904
270,PANHANDLE,1451606400000,2632.326281468001
253,NORTHWEST,1451606400000,1966.5419414341711
258,NORTHEAST,1451606400000,1688.2483008250877
264,NORTHERN MOUNTAINS,1451606400000,1670.5843647297393
269,NORTHEASTERN PLAINS,1451606400000,1990.4000961384393
262,NORTHWESTERN PLATEAU,1451606400000,960.0184819413092
272,MIDDLE,1451606400000,4973.007006052566
271,CUMBERLAND PLATEAU,1451606400000,5056.461448807602
265,EASTERN,1451606400000,5096.862866817156
263,NORTHERN MOUNTAINS,1451606400000,5314.932737169518
260,NORTHERN PIEDMONT,1451606400000,5420.834406814876
256,NORTHERN COASTAL PLAIN,1451606400000,5723.355309947141
278,WESTERN,1451606400000,4464.804760010607
283,NORTHWEST,1451606400000,4622.499742201599
282,NORTH CENTRAL,1451606400000,4790.805775142731
281,NORTHEAST,1451606400000,3308.739093175444
279,HIGH PLAINS,1451606400000,2523.2134106501144
284,CENTRAL,1451606400000,3682.3702815689167
286,EAST CENTRAL,1451606400000,3719.176053811659
285,WEST CENTRAL,1451606400000,3525.8272100442523
275,SOUTHERN MOUNTAINS,1451606400000,5409.916243210093
268,CENTRAL PIEDMONT,1451606400000,5499.4606835564055
267,CENTRAL COASTAL PLAIN,1451606400000,5719.068339885092
294,WEST CENTRAL,1451606400000,5259.705887730846
287,CENTRAL VALLEY,1451606400000,1563.5066913076728
298,LOW ROLLING PLAINS,1451606400000,2951.941840008279
280,SOUTHERN PIEDMONT,1451606400000,5718.209717514124
276,SOUTHERN COASTAL PLAIN,1451606400000,5967.052204729775
288,SOUTHWESTERN MOUNTAINS,1451606400000,1947.9831319234643
300,SOUTHWEST,1451606400000,3706.314994701519
277,NORTH CENTRAL,1451606400000,2976.1585882352942
303,CENTRAL,1451606400000,5256.885880781838
295,SOUTHEASTERN PLAINS,1451606400000,1974.1062937062936
302,EAST CENTRAL,1451606400000,3231.91067516431
309,SOUTHEAST,1451606400000,5328.2910889070145
293,CENTRAL HIGHLANDS,1451606400000,1552.062398500937
261,SOUTH COAST DRNG.,1451606400000,3908.1356643356644
291,MOUNTAIN,1451606400000,5604.435816164818
290,NORTHWEST,1451606400000,5495.69379170293
289,NORTH CENTRAL,1451606400000,5959.670921420024
312,NORTH CENTRAL,1451606400000,4992.605505761844
311,NORTHEAST,1451606400000,5343.366019748042
308,NORTHERN VALLEY,1451606400000,4974.2734375
297,NORTHEAST,1451606400000,5808.9015042979945
305,APPALACHIAN MOUNTAIN,1451606400000,5335.4760091393755
299,NORTH CENTRAL,1451606400000,5251.829345603272
301,NORTHWEST,1451606400000,5555.345111492281
315,SOUTH CENTRAL,1451606400000,3791.215015548645
314,UPPER DELTA,1451606400000,3378.3168629100082
292,NORTHEAST,1451606400000,5909.780924146391
316,SOUTHWEST,1451606400000,5817.306083162218
313,EASTERN VALLEY,1451606400000,5460.769548633185
307,WEST CENTRAL,1451606400000,6000.829330771694
320,SOUTHEAST,1451606400000,4356.61108115395
304,EAST CENTRAL,1451606400000,3939.0844366387464
306,CENTRAL,1451606400000,5525.183278035833
326,SOUTH CENTRAL,1451606400000,6250.805975941017
296,SOUTHWEST,1451606400000,1450.1342662632376
318,UPPER PLAINS,1451606400000,5864.925112417848
329,NORTH CENTRAL,1451606400000,4214.793933882349
327,EAST CENTRAL,1451606400000,5799.278969957081
310,SOUTH CENTRAL,1451606400000,2125.9561341257872
330,LOWER DELTA,1451606400000,3562.9658375786635
331,EAST TEXAS,1451606400000,5749.604716274301
324,WEST CENTRAL,1451606400000,5554.922859298378
325,PIEDMONT PLATEAU,1451606400000,5711.975063613231
323,CENTRAL,1451606400000,5895.742671460177
321,SOUTHEAST,1451606400000,2254.1708398393935
332,CENTRAL,1451606400000,6011.4723497495825
322,EAST CENTRAL,1451606400000,5916.014702771314
328,SOUTHERN DESERT,1451606400000,1659.869213973799
319,SOUTHERN,1452988800000,6078.824810515207
333,PRAIRIE,1451606400000,5861.904022403259
337,NORTHWEST,1451606400000,5875.921639231824
336,NORTH CENTRAL,1451606400000,6235.840655588436
335,NORTHEAST,1451606400000,4179.432613325221
342,SOUTHWEST,1451606400000,5790.619042780205
341,SOUTHEAST,1451606400000,6650.198816084915
338,COASTAL PLAIN,1451606400000,6212.432628062361
334,SOUTHEAST,1451606400000,6470.878814367451
339,SOUTH CENTRAL,1451606400000,6163.378119935171
340,SOUTHWEST,1451606400000,5690.88996924298
346,SOUTH CENTRAL,1451606400000,6676.69205690575
348,WEST CENTRAL,1451606400000,6318.596331877729
347,EDWARDS PLATEAU,1451606400000,4094.143678600084
345,TRANS PECOS,1451606400000,2090.1557956193524
349,CENTRAL,1451606400000,5344.293359584751
351,GULF,1451606400000,6243.028697571744
352,NORTHWEST,1451606400000,6496.482312338223
354,COASTAL,1451606400000,6592.472371450499
355,EAST CENTRAL,1451606400000,6113.396832316187
356,SOUTHWEST,1451606400000,5260.450023596036
350,NORTH,1451606400000,6595.816178432314
357,SOUTH CENTRAL,1451606400000,5228.189446311917
358,SOUTH CENTRAL,1451606400000,4516.069757814117
359,UPPER COAST,1451606400000,5119.715644940748
360,SOUTHEAST,1451606400000,3976.45186743819
405,UNKNOWN6,1451606400000,3604.883211678832
361,NORTH CENTRAL,1451606400000,6213.1256621302255
364,SOUTHERN,1451606400000,4610.078226331958
363,SOUTH CENTRAL,1451606400000,6174.618392834616
407,UNKNOWN8,1451606400000,2530.1304347826085
366,EVERGLADES & SW COAST,1451606400000,5575.572477799292
365,LOWER EAST COAST,1452988800000,5221.944422389837
369,LOWER VALLEY,1451606400000,4191.9510936348
370,KEYS,1451606400000,5710.035587188612
17,NORTH CENTRAL,1454371200000,1039.4530272934599
2,E OLYMPIC CASCADE FOOTHLS,1454371200000,4394.850778664062
20,NORTH CENTRAL,1454371200000,488.94858576006686
18,NORTHWEST,1454371200000,921.8467453128292
3,CASCADE MOUNTAINS WEST,1454371200000,2678.9224569640064
12,NORTH CENTRAL,1454371200000,2222.4188797227557
16,NORTHEASTERN,1454371200000,1772.91471795686
1,PUGET SOUND LOWLANDS,1454371200000,4791.383071261292
21,NORTHEAST,1454371200000,132.36743082088688
5,EAST SLOPE CASCADES,1454371200000,1871.1294259951617
6,OKANOGAN BIG BEND,1454371200000,1823.2333233398292
7,NORTHEASTERN,1454371200000,3705.4637121120636
11,WESTERN,1454371200000,2662.3166862761577
23,NORTHWEST,1454371200000,393.5247125030585
10,PANHANDLE,1454371200000,3628.564930209372
26,NORTHEAST,1454371200000,1367.1084120788826
4,WEST OLYMPIC COASTAL,1454371200000,4172.0811006517015
400,UNKNOWN1,1454371200000,1845.7301136363637
9,NE OLYMPIC SAN JUAN,1454371200000,6210.841191066997
8,PUGET SOUND LOWLANDS,1454371200000,6433.386013986014
30,WEST CENTRAL,1454371200000,1641.1442011631884
15,CENTRAL MOUNTAINS,1454371200000,1834.3880114320095
24,CENTRAL,1454371200000,2249.5540111763594
35,CENTRAL,1454371200000,803.6771089567357
37,EAST CENTRAL,1454371200000,993.146824626141
19,PALOUSE BLUE MOUNTAINS,1454371200000,3231.726105024556
14,CENTRAL BASIN,1454371200000,3121.784149830145
38,WEST UPPER,1454371200000,1842.2513498622588
13,NORTHERN,1454371200000,2487.7671028037385
39,SOUTHEASTERN,1454371200000,2272.1094437115216
43,SOUTH CENTRAL,1454371200000,1941.1154053326152
41,SOUTHWEST,1454371200000,2260.517998126589
48,EAST CENTRAL,1454371200000,990.9462007451733
28,NORTH CENTRAL CANYONS,1454371200000,4021.4861711322387
47,NORTHWEST,1454371200000,953.3868028279654
53,CENTRAL,1454371200000,1268.9282034418502
46,EAST UPPER,1454371200000,1677.4802858343842
57,WEST CENTRAL,1454371200000,997.4523518970491
55,NORTH CENTRAL,1454371200000,1307.0244169495238
59,SOUTHEAST,1454371200000,1317.3883572567784
42,SOUTHWESTERN,1454371200000,1201.131639288802
34,NORTH CENTRAL PRAIRIES,1454371200000,4121.666176470589
50,SOUTH CENTRAL,1454371200000,2115.62240365774
22,COASTAL AREA,1454371200000,6195.291754312158
25,WILLAMETTE VALLEY,1454371200000,5587.874176014803
64,NORTHEAST,1454371200000,1695.3962975659924
371,EAST UPPER,1454371200000,881.0889830508474
32,NORTH CENTRAL,1454371200000,3299.1770034843207
36,NORTHEAST,1454371200000,2455.6706643658326
68,NORTHWEST,1454371200000,2140.20267711113
70,NORTH CENTRAL,1454371200000,1766.2166027922256
71,NORTHEAST,1454371200000,1282.5337388598105
65,NORTHWEST LOWER,1454371200000,847.9501150386949
66,NORTHEAST LOWER,1454371200000,1163.458806040216
27,SOUTHERN INTERIOR,1454371200000,3481.93789672328
33,NORTHERN CASCADES,1454371200000,5697.838851708348
56,NORTHEASTERN VALLEYS,1454371200000,424.6315176908752
40,NORTHERN,1454371200000,3055.929509943182
373,EAST CENTRAL,1454371200000,812.5
81,WEST CENTRAL,1454371200000,944.8690306486101
31,COASTAL,1454371200000,4257.447927551376
44,SOUTH CENTRAL,1454371200000,2016.2635499177647
75,BIG HORN,1454371200000,1243.1123435722411
77,POWDR,1454371200000,1774.657465194431
73,YELLOWSTONE DRAINAGE,1454371200000,1160.1027027027028
54,ST. LAWRENCE VALLEY,1454371200000,1477.2423887587822
51,CHAMPLAIN VALLEY,1454371200000,3385.4529516994635
45,NORTHEASTERN,1454371200000,2400.5060078469837
49,WESTERN,1454371200000,3166.2930232558138
82,BELLE FOURCHE DRAINAGE,1454371200000,2112.6720372836216
87,CENTRAL,1454371200000,987.0296462381664
90,EAST CENTRAL,1454371200000,220.78048471006218
91,SOUTHEAST,1454371200000,598.6538534728829
84,EAST CENTRAL,1454371200000,116.82575310100414
63,SOUTHWESTERN VALLEYS,1454371200000,2935.102356665494
74,EASTERN HIGHLANDS,1454371200000,596.6233742443671
99,SOUTHWEST,1454371200000,199.10068353962683
92,CENTRAL,1454371200000,613.6942833471417
93,BLACK HILLS,1454371200000,3116.816401062417
62,NORTHERN PLATEAU,1454371200000,2318.8485704502655
80,SNAKE DRAINAGE,1454371200000,721.8096781662422
105,SOUTH CENTRAL,1454371200000,479.6090534979424
100,SOUTHWEST,1454371200000,2083.981536760641
67,SOUTHEAST,1454371200000,1877.3736609607952
79,UPPER SNAKE RIVER PLAINS,1454371200000,365.66598920292154
58,SOUTHERN,1454371200000,4188.251962647715
72,GREAT LAKES,1454371200000,2515.5137013037706
106,CHEYENNE & NIOBRARA DRNG.,1454371200000,1440.0382314904623
104,WEST CENTRAL LOWER,1454371200000,1138.186274509804
101,CENTRAL LOWER,1454371200000,1040.2801147227533
98,EAST CENTRAL LOWER,1454371200000,1103.349315068493
115,SOUTHEAST,1454371200000,677.2584338695264
61,HIGH PLATEAU,1454371200000,2885.9916682446506
69,SOUTHEASTERN,1454371200000,4137.899011735639
102,WIND RIVER,1454371200000,965.9391205512538
52,SOUTHWESTERN VALLEYS,1454371200000,6968.845468431772
118,SOUTH CENTRAL,1454371200000,2039.0670768610046
120,SOUTHWEST,1454371200000,436.5073618394514
119,SOUTH CENTRAL,1454371200000,354.8570926966292
78,HUDSON VALLEY,1454371200000,4144.818032928196
121,SOUTHEAST,1454371200000,862.863684771033
97,CENTRAL PLAINS,1454371200000,1793.6824324324325
130,NORTH CENTRAL,1454371200000,285.4119026149684
131,NORTHWEST,1454371200000,187.59017183234303
129,NORTHEAST,1454371200000,90.75933932895192
86,SOUTHWESTERN HIGHLANDS,1454371200000,1440.0695120255805
88,MOHAWK VALLEY,1454371200000,2866.893171344784
112,GREEN AND BEAR DRAINAGE,1454371200000,388.22323692094955
116,SOUTHEAST LOWER,1454371200000,1936.9545336451026
122,SOUTHWEST LOWER,1454371200000,1031.7869321569094
96,CENTRAL LAKES,1454371200000,2925.1770833333335
126,LOWER PLATTE,1454371200000,1030.1316204433726
95,EASTERN PLATEAU,1454371200000,4185.594523195877
124,SOUTH CENTRAL LOWER,1454371200000,1778.8151598017432
138,NORTH CENTRAL,1454371200000,2081.944700185329
136,PANHANDLE,1454371200000,1395.2333786159502
143,NORTHEAST,1454371200000,1064.5569886022795
83,COASTAL,1454371200000,4709.579069767442
133,UPPER PLATTE,1454371200000,558.4315010407832
85,CENTRAL,1454371200000,4112.287155713117
94,WESTERN,1454371200000,4388.01833460657
149,CENTRAL,1454371200000,689.7675089689596
117,WESTERN PLATEAU,1454371200000,3439.021100655831
150,WEST CENTRAL,1454371200000,733.0594106463878
148,NORTHWEST,1454371200000,2109.3681505495374
146,NORTHEAST,1454371200000,2224.383497664764
151,EAST CENTRAL,1454371200000,1849.4558908322122
134,NORTHWEST PLATEAU,1454371200000,3629.7690483036226
377,COASTAL,1455753600000,4661.68085106383
114,NORTHWEST,1454371200000,3683.280283505155
110,CENTRAL,1454371200000,4006.5930966469427
108,ALL,1454371200000,4680.463325183374
128,UPPER SUSQUEHANNA,1454371200000,4388.590934065934
89,NORTH COAST DRNG.,1454371200000,5764.292884864166
135,WESTERN,1454371200000,788.7448085658663
140,NORTH CENTRAL,1454371200000,823.2361677344205
142,NORTHERN MOUNTAINS,1454371200000,654.9005075068725
107,SACRAMENTO DRNG.,1454371200000,4983.003009005051
113,NORTHWESTERN,1454371200000,1438.0382003724974
127,POCONO MOUNTAINS,1454371200000,4378.624478442281
125,NORTHEASTERN,1454371200000,666.6586868422772
109,NORTHEAST INTER. BASINS,1454371200000,1945.819132673586
144,NORTHEAST,1454371200000,3714.3993892639023
376,ALL,1454371200000,4213.064056939502
160,NORTHWEST,1454371200000,2597.8967563837127
159,NORTH CENTRAL,1454371200000,2711.80607617896
164,CENTRAL,1454371200000,1438.1069359636763
166,EAST CENTRAL,1454371200000,1304.689783026641
158,NORTHEAST,1454371200000,2628.432845744681
153,NORTHWEST,1454371200000,2829.913372376769
154,NORTH CENTRAL,1454371200000,2864.1974233983287
145,CENTRAL MOUNTAINS,1454371200000,4685.743452699091
141,MIDDLE SUSQUEHANNA,1454371200000,3958.4985864816244
168,SOUTHEAST,1454371200000,2533.7710703505923
171,SOUTH CENTRAL,1454371200000,2167.0517928286854
173,SOUTHWEST,1454371200000,1639.5236778846154
123,COASTAL,1454371200000,3954.607825295723
172,SOUTHWEST,1454371200000,1297.2064737005915
139,NORTHERN,1454371200000,3460.5839174454827
170,EAST,1454371200000,2602.9806305378115
